datetime,sensor,value,time_idx
1994-11-23,7,0.717515,1277
1994-11-24,7,0.719062,1278
1994-11-25,7,0.719321,1279
1994-11-28,7,0.719424,1280
1994-11-29,7,0.719166,1281
1994-11-30,7,0.718546,1282
1994-12-01,7,0.719424,1283
1994-12-02,7,0.718597,1284
1994-12-05,7,0.717566,1285
1994-12-06,7,0.713776,1286
1994-12-07,7,0.709723,1287
1994-12-08,7,0.711238,1288
1994-12-09,7,0.713623,1289
1994-12-12,7,0.714388,1290
1994-12-13,7,0.715308,1291
1994-12-14,7,0.71736,1292
1994-12-15,7,0.717103,1293
1994-12-16,7,0.717772,1294
1994-12-19,7,0.717515,1295
1994-12-20,7,0.719166,1296
1994-12-21,7,0.719269,1297
1994-12-22,7,0.719062,1298
1994-12-23,7,0.717875,1299
1994-12-26,7,0.718907,1300
1994-12-27,7,0.718597,1301
1994-12-28,7,0.718649,1302
1994-12-29,7,0.717875,1303
1994-12-30,7,0.718546,1304
1995-01-02,7,0.718236,1305
1995-01-03,7,0.718391,1306
1995-01-04,7,0.718236,1307
1995-01-05,7,0.717257,1308
1995-01-06,7,0.717103,1309
1995-01-09,7,0.715052,1310
1995-01-10,7,0.716332,1311
1995-01-11,7,0.716589,1312
1995-01-12,7,0.715973,1313
1995-01-13,7,0.714286,1314
1995-01-16,7,0.714439,1315
1995-01-17,7,0.715564,1316
1995-01-18,7,0.715052,1317
1995-01-19,7,0.715564,1318
1995-01-20,7,0.715308,1319
1995-01-23,7,0.71582,1320
1995-01-24,7,0.715564,1321
1995-01-25,7,0.716178,1322
1995-01-26,7,0.71582,1323
1995-01-27,7,0.715666,1324
1995-01-30,7,0.714031,1325
1995-01-31,7,0.712251,1326
1995-02-01,7,0.712758,1327
1995-02-02,7,0.714796,1328
1995-02-03,7,0.715308,1329
1995-02-06,7,0.715461,1330
1995-02-07,7,0.714031,1331
1995-02-08,7,0.715717,1332
1995-02-09,7,0.714286,1333
1995-02-10,7,0.714541,1334
1995-02-13,7,0.714541,1335
1995-02-14,7,0.714541,1336
1995-02-15,7,0.715052,1337
1995-02-16,7,0.71541,1338
1995-02-17,7,0.717103,1339
1995-02-20,7,0.717206,1340
1995-02-21,7,0.717618,1341
1995-02-22,7,0.71736,1342
1995-02-23,7,0.715564,1343
1995-02-24,7,0.715308,1344
1995-02-27,7,0.71495,1345
1995-02-28,7,0.714286,1346
1995-03-01,7,0.715564,1347
1995-03-02,7,0.716076,1348
1995-03-03,7,0.71623,1349
1995-03-06,7,0.71495,1350
1995-03-07,7,0.713929,1351
1995-03-08,7,0.709723,1352
1995-03-09,7,0.704225,1353
1995-03-10,7,0.701607,1354
1995-03-13,7,0.700427,1355
1995-03-14,7,0.700918,1356
1995-03-15,7,0.701508,1357
1995-03-16,7,0.702543,1358
1995-03-17,7,0.702247,1359
1995-03-20,7,0.702988,1360
1995-03-21,7,0.706215,1361
1995-03-22,7,0.702988,1362
1995-03-23,7,0.701262,1363
1995-03-24,7,0.703977,1364
1995-03-27,7,0.70373,1365
1995-03-28,7,0.702741,1366
1995-03-29,7,0.701262,1367
1995-03-30,7,0.702494,1368
1995-03-31,7,0.699692,1369
1995-04-03,7,0.700035,1370
1995-04-04,7,0.698324,1371
1995-04-05,7,0.696379,1372
1995-04-06,7,0.697788,1373
1995-04-07,7,0.693001,1374
1995-04-10,7,0.691802,1375
1995-04-11,7,0.690131,1376
1995-04-12,7,0.692185,1377
1995-04-13,7,0.69701,1378
1995-04-14,7,0.699056,1379
1995-04-17,7,0.692665,1380
1995-04-18,7,0.693481,1381
1995-04-19,7,0.699545,1382
1995-04-20,7,0.702346,1383
1995-04-21,7,0.702741,1384
1995-04-24,7,0.694927,1385
1995-04-25,7,0.697107,1386
1995-04-26,7,0.698178,1387
1995-04-27,7,0.701508,1388
1995-04-28,7,0.700771,1389
1995-05-01,7,0.701016,1390
1995-05-02,7,0.70205,1391
1995-05-03,7,0.702247,1392
1995-05-04,7,0.700771,1393
1995-05-05,7,0.702494,1394
1995-05-08,7,0.702247,1395
1995-05-09,7,0.701164,1396
1995-05-10,7,0.702247,1397
1995-05-11,7,0.703334,1398
1995-05-12,7,0.707965,1399
1995-05-15,7,0.706814,1400
1995-05-16,7,0.70497,1401
1995-05-17,7,0.705965,1402
1995-05-18,7,0.706714,1403
1995-05-19,7,0.706464,1404
1995-05-22,7,0.707664,1405
1995-05-23,7,0.705467,1406
1995-05-24,7,0.706314,1407
1995-05-25,7,0.708215,1408
1995-05-26,7,0.70932,1409
1995-05-29,7,0.707464,1410
1995-05-30,7,0.706914,1411
1995-05-31,7,0.708215,1412
1995-06-01,7,0.707864,1413
1995-06-02,7,0.707264,1414
1995-06-05,7,0.708215,1415
1995-06-06,7,0.708466,1416
1995-06-07,7,0.707564,1417
1995-06-08,7,0.707965,1418
1995-06-09,7,0.707965,1419
1995-06-12,7,0.707965,1420
1995-06-13,7,0.708617,1421
1995-06-14,7,0.707714,1422
1995-06-15,7,0.707965,1423
1995-06-16,7,0.707965,1424
1995-06-19,7,0.707965,1425
1995-06-20,7,0.708717,1426
1995-06-21,7,0.706964,1427
1995-06-22,7,0.706714,1428
1995-06-23,7,0.707614,1429
1995-06-26,7,0.707214,1430
1995-06-27,7,0.707214,1431
1995-06-28,7,0.706614,1432
1995-06-29,7,0.707364,1433
1995-06-30,7,0.706215,1434
1995-07-03,7,0.705866,1435
1995-07-04,7,0.706215,1436
1995-07-05,7,0.706215,1437
1995-07-06,7,0.707264,1438
1995-07-07,7,0.706964,1439
1995-07-10,7,0.706714,1440
1995-07-11,7,0.707064,1441
1995-07-12,7,0.705965,1442
1995-07-13,7,0.706814,1443
1995-07-14,7,0.706564,1444
1995-07-17,7,0.707714,1445
1995-07-18,7,0.706714,1446
1995-07-19,7,0.706364,1447
1995-07-20,7,0.704722,1448
1995-07-21,7,0.698812,1449
1995-07-24,7,0.702494,1450
1995-07-25,7,0.701262,1451
1995-07-26,7,0.702395,1452
1995-07-27,7,0.702247,1453
1995-07-28,7,0.703235,1454
1995-07-31,7,0.702741,1455
1995-08-01,7,0.701508,1456
1995-08-02,7,0.706314,1457
1995-08-03,7,0.704722,1458
1995-08-04,7,0.703482,1459
1995-08-07,7,0.701754,1460
1995-08-08,7,0.704077,1461
1995-08-09,7,0.703334,1462
1995-08-10,7,0.704722,1463
1995-08-11,7,0.705467,1464
1995-08-14,7,0.704722,1465
1995-08-15,7,0.703829,1466
1995-08-16,7,0.708968,1467
1995-08-17,7,0.704225,1468
1995-08-18,7,0.705219,1469
1995-08-21,7,0.708165,1470
1995-08-22,7,0.706714,1471
1995-08-23,7,0.706964,1472
1995-08-24,7,0.705965,1473
1995-08-25,7,0.705766,1474
1995-08-28,7,0.707314,1475
1995-08-29,7,0.706215,1476
1995-08-30,7,0.707214,1477
1995-08-31,7,0.707464,1478
1995-09-01,7,0.714031,1479
1995-09-04,7,0.713267,1480
1995-09-05,7,0.712962,1481
1995-09-06,7,0.710985,1482
1995-09-07,7,0.709723,1483
1995-09-08,7,0.711086,1484
1995-09-11,7,0.709975,1485
1995-09-12,7,0.707714,1486
1995-09-13,7,0.708115,1487
1995-09-14,7,0.708215,1488
1995-09-15,7,0.707814,1489
1995-09-18,7,0.708466,1490
1995-09-19,7,0.708115,1491
1995-09-20,7,0.709723,1492
1995-09-21,7,0.709471,1493
1995-09-22,7,0.710732,1494
1995-09-25,7,0.710227,1495
1995-09-26,7,0.710732,1496
1995-09-27,7,0.71048,1497
1995-09-28,7,0.710227,1498
1995-09-29,7,0.71048,1499
1995-10-02,7,0.710732,1500
1995-10-03,7,0.708918,1501
1995-10-04,7,0.708968,1502
1995-10-05,7,0.70922,1503
1995-10-06,7,0.71048,1504
1995-10-09,7,0.710985,1505
1995-10-10,7,0.703977,1506
1995-10-11,7,0.71048,1507
1995-10-12,7,0.710177,1508
1995-10-13,7,0.710732,1509
1995-10-16,7,0.711491,1510
1995-10-17,7,0.711491,1511
1995-10-18,7,0.711997,1512
1995-10-19,7,0.706464,1513
1995-10-20,7,0.711389,1514
1995-10-23,7,0.710227,1515
1995-10-24,7,0.70922,1516
1995-10-25,7,0.710227,1517
1995-10-26,7,0.708466,1518
1995-10-27,7,0.708466,1519
1995-10-30,7,0.708717,1520
1995-10-31,7,0.709723,1521
1995-11-01,7,0.710227,1522
1995-11-02,7,0.709723,1523
1995-11-03,7,0.709471,1524
1995-11-06,7,0.70922,1525
1995-11-07,7,0.709723,1526
1995-11-08,7,0.709874,1527
1995-11-09,7,0.71048,1528
1995-11-10,7,0.711238,1529
1995-11-13,7,0.711491,1530
1995-11-14,7,0.710985,1531
1995-11-15,7,0.711491,1532
1995-11-16,7,0.712403,1533
1995-11-17,7,0.712099,1534
1995-11-20,7,0.712251,1535
1995-11-21,7,0.711642,1536
1995-11-22,7,0.711744,1537
1995-11-23,7,0.711339,1538
1995-11-24,7,0.711592,1539
1995-11-27,7,0.710379,1540
1995-11-28,7,0.709874,1541
1995-11-29,7,0.709723,1542
1995-11-30,7,0.710227,1543
1995-12-01,7,0.709975,1544
1995-12-04,7,0.709723,1545
1995-12-05,7,0.709572,1546
1995-12-06,7,0.709119,1547
1995-12-07,7,0.708818,1548
1995-12-08,7,0.707214,1549
1995-12-11,7,0.713165,1550
1995-12-12,7,0.709471,1551
1995-12-13,7,0.709471,1552
1995-12-14,7,0.71048,1553
1995-12-15,7,0.70927,1554
1995-12-18,7,0.70922,1555
1995-12-19,7,0.709421,1556
1995-12-20,7,0.709874,1557
1995-12-21,7,0.709723,1558
1995-12-22,7,0.709471,1559
1995-12-25,7,0.709723,1560
1995-12-26,7,0.709471,1561
1995-12-27,7,0.709471,1562
1995-12-28,7,0.709975,1563
1995-12-29,7,0.709975,1564
1996-01-01,7,0.710732,1565
1996-01-02,7,0.709723,1566
1996-01-03,7,0.709069,1567
1996-01-04,7,0.709471,1568
1996-01-05,7,0.708466,1569
1996-01-08,7,0.708215,1570
1996-01-09,7,0.714031,1571
1996-01-10,7,0.708466,1572
1996-01-11,7,0.708466,1573
1996-01-12,7,0.707965,1574
1996-01-15,7,0.707314,1575
1996-01-16,7,0.707214,1576
1996-01-17,7,0.706964,1577
1996-01-18,7,0.707464,1578
1996-01-19,7,0.707214,1579
1996-01-22,7,0.706065,1580
1996-01-23,7,0.704077,1581
1996-01-24,7,0.704622,1582
1996-01-25,7,0.705965,1583
1996-01-26,7,0.70497,1584
1996-01-29,7,0.704722,1585
1996-01-30,7,0.705368,1586
1996-01-31,7,0.703977,1587
1996-02-01,7,0.705219,1588
1996-02-02,7,0.705766,1589
1996-02-05,7,0.706464,1590
1996-02-06,7,0.705716,1591
1996-02-07,7,0.706215,1592
1996-02-08,7,0.707064,1593
1996-02-09,7,0.707714,1594
1996-02-12,7,0.707164,1595
1996-02-13,7,0.706215,1596
1996-02-14,7,0.706215,1597
1996-02-15,7,0.705716,1598
1996-02-16,7,0.705716,1599
1996-02-19,7,0.705069,1600
1996-02-20,7,0.706215,1601
1996-02-21,7,0.706714,1602
1996-02-22,7,0.707464,1603
1996-02-23,7,0.707965,1604
1996-02-26,7,0.707814,1605
1996-02-27,7,0.709471,1606
1996-02-28,7,0.709069,1607
1996-02-29,7,0.708868,1608
1996-03-01,7,0.708215,1609
1996-03-04,7,0.708215,1610
1996-03-05,7,0.708968,1611
1996-03-06,7,0.709723,1612
1996-03-07,7,0.709975,1613
1996-03-08,7,0.711238,1614
1996-03-11,7,0.710328,1615
1996-03-12,7,0.71048,1616
1996-03-13,7,0.709975,1617
1996-03-14,7,0.710227,1618
1996-03-15,7,0.710379,1619
1996-03-18,7,0.710732,1620
1996-03-19,7,0.710227,1621
1996-03-20,7,0.711238,1622
1996-03-21,7,0.70922,1623
1996-03-22,7,0.709471,1624
1996-03-25,7,0.709471,1625
1996-03-26,7,0.708466,1626
1996-03-27,7,0.708366,1627
1996-03-28,7,0.709975,1628
1996-03-29,7,0.71048,1629
1996-04-01,7,0.709975,1630
1996-04-02,7,0.71053,1631
1996-04-03,7,0.710076,1632
1996-04-04,7,0.709824,1633
1996-04-05,7,0.709723,1634
1996-04-08,7,0.710076,1635
1996-04-09,7,0.710227,1636
1996-04-10,7,0.709723,1637
1996-04-11,7,0.70922,1638
1996-04-12,7,0.70932,1639
1996-04-15,7,0.708617,1640
1996-04-16,7,0.708416,1641
1996-04-17,7,0.708868,1642
1996-04-18,7,0.70922,1643
1996-04-19,7,0.709471,1644
1996-04-22,7,0.709471,1645
1996-04-23,7,0.708215,1646
1996-04-24,7,0.707164,1647
1996-04-25,7,0.707264,1648
1996-04-26,7,0.706914,1649
1996-04-29,7,0.706814,1650
1996-04-30,7,0.706364,1651
1996-05-01,7,0.705866,1652
1996-05-02,7,0.705816,1653
1996-05-03,7,0.706215,1654
1996-05-06,7,0.705567,1655
1996-05-07,7,0.707464,1656
1996-05-08,7,0.710076,1657
1996-05-09,7,0.709824,1658
1996-05-10,7,0.709975,1659
1996-05-13,7,0.710631,1660
1996-05-14,7,0.709975,1661
1996-05-15,7,0.710227,1662
1996-05-16,7,0.713114,1663
1996-05-17,7,0.714286,1664
1996-05-20,7,0.713776,1665
1996-05-21,7,0.713419,1666
1996-05-22,7,0.714184,1667
1996-05-23,7,0.714541,1668
1996-05-24,7,0.714541,1669
1996-05-27,7,0.714286,1670
1996-05-28,7,0.713267,1671
1996-05-29,7,0.713521,1672
1996-05-30,7,0.713521,1673
1996-05-31,7,0.713419,1674
1996-06-03,7,0.713674,1675
1996-06-04,7,0.713521,1676
1996-06-05,7,0.712962,1677
1996-06-06,7,0.713776,1678
1996-06-07,7,0.712504,1679
1996-06-10,7,0.712758,1680
1996-06-11,7,0.713878,1681
1996-06-12,7,0.714031,1682
1996-06-13,7,0.713521,1683
1996-06-14,7,0.714184,1684
1996-06-17,7,0.714796,1685
1996-06-18,7,0.714541,1686
1996-06-19,7,0.714286,1687
1996-06-20,7,0.714133,1688
1996-06-21,7,0.714031,1689
1996-06-24,7,0.714745,1690
1996-06-25,7,0.714541,1691
1996-06-26,7,0.714388,1692
1996-06-27,7,0.713776,1693
1996-06-28,7,0.719166,1694
1996-07-01,7,0.714643,1695
1996-07-02,7,0.714286,1696
1996-07-03,7,0.714133,1697
1996-07-04,7,0.714541,1698
1996-07-05,7,0.714796,1699
1996-07-08,7,0.712758,1700
1996-07-09,7,0.711086,1701
1996-07-10,7,0.712251,1702
1996-07-11,7,0.711491,1703
1996-07-12,7,0.711389,1704
1996-07-15,7,0.711491,1705
1996-07-16,7,0.711997,1706
1996-07-17,7,0.711642,1707
1996-07-18,7,0.711491,1708
1996-07-19,7,0.712504,1709
1996-07-22,7,0.711339,1710
1996-07-23,7,0.710732,1711
1996-07-24,7,0.709975,1712
1996-07-25,7,0.709975,1713
1996-07-26,7,0.710227,1714
1996-07-29,7,0.710227,1715
1996-07-30,7,0.708968,1716
1996-07-31,7,0.710581,1717
1996-08-01,7,0.710227,1718
1996-08-02,7,0.710227,1719
1996-08-05,7,0.709723,1720
1996-08-06,7,0.709723,1721
1996-08-07,7,0.707214,1722
1996-08-08,7,0.707464,1723
1996-08-09,7,0.706964,1724
1996-08-12,7,0.709723,1725
1996-08-13,7,0.706314,1726
1996-08-14,7,0.705965,1727
1996-08-15,7,0.704871,1728
1996-08-16,7,0.705467,1729
1996-08-19,7,0.701115,1730
1996-08-20,7,0.699545,1731
1996-08-21,7,0.702001,1732
1996-08-22,7,0.702247,1733
1996-08-23,7,0.703482,1734
1996-08-26,7,0.702099,1735
1996-08-27,7,0.700035,1736
1996-08-28,7,0.701508,1737
1996-08-29,7,0.701262,1738
1996-08-30,7,0.701361,1739
1996-09-02,7,0.701016,1740
1996-09-03,7,0.70028,1741
1996-09-04,7,0.698568,1742
1996-09-05,7,0.697204,1743
1996-09-06,7,0.697691,1744
1996-09-09,7,0.697593,1745
1996-09-10,7,0.697253,1746
1996-09-11,7,0.696718,1747
1996-09-12,7,0.697593,1748
1996-09-13,7,0.697058,1749
1996-09-16,7,0.695652,1750
1996-09-17,7,0.694444,1751
1996-09-18,7,0.690751,1752
1996-09-19,7,0.691181,1753
1996-09-20,7,0.694927,1754
1996-09-23,7,0.693337,1755
1996-09-24,7,0.688705,1756
1996-09-25,7,0.691228,1757
1996-09-26,7,0.691085,1758
1996-09-27,7,0.692281,1759
1996-09-30,7,0.69483,1760
1996-10-01,7,0.693963,1761
1996-10-02,7,0.69735,1762
1996-10-03,7,0.695894,1763
1996-10-04,7,0.69377,1764
1996-10-07,7,0.693722,1765
1996-10-08,7,0.693337,1766
1996-10-09,7,0.695314,1767
1996-10-10,7,0.694059,1768
1996-10-11,7,0.693481,1769
1996-10-14,7,0.692761,1770
1996-10-15,7,0.693722,1771
1996-10-16,7,0.693818,1772
1996-10-17,7,0.693963,1773
1996-10-18,7,0.694541,1774
1996-10-21,7,0.692521,1775
1996-10-22,7,0.692281,1776
1996-10-23,7,0.692473,1777
1996-10-24,7,0.693097,1778
1996-10-25,7,0.692041,1779
1996-10-28,7,0.692281,1780
1996-10-29,7,0.690608,1781
1996-10-30,7,0.691419,1782
1996-10-31,7,0.690846,1783
1996-11-01,7,0.691563,1784
1996-11-04,7,0.691563,1785
1996-11-05,7,0.691324,1786
1996-11-06,7,0.692761,1787
1996-11-07,7,0.693963,1788
1996-11-08,7,0.696864,1789
1996-11-11,7,0.696136,1790
1996-11-12,7,0.696621,1791
1996-11-13,7,0.696961,1792
1996-11-14,7,0.69808,1793
1996-11-15,7,0.697107,1794
1996-11-18,7,0.699056,1795
1996-11-19,7,0.698812,1796
1996-11-20,7,0.698568,1797
1996-11-21,7,0.698812,1798
1996-11-22,7,0.698812,1799
1996-11-25,7,0.699301,1800
1996-11-26,7,0.69891,1801
1996-11-27,7,0.69891,1802
1996-11-28,7,0.698324,1803
1996-11-29,7,0.698324,1804
1996-12-02,7,0.699056,1805
1996-12-03,7,0.69979,1806
1996-12-04,7,0.700035,1807
1996-12-05,7,0.70497,1808
1996-12-06,7,0.704225,1809
1996-12-09,7,0.704722,1810
1996-12-10,7,0.702494,1811
1996-12-11,7,0.699741,1812
1996-12-12,7,0.701262,1813
1996-12-13,7,0.700771,1814
1996-12-16,7,0.701262,1815
1996-12-17,7,0.701262,1816
1996-12-18,7,0.700771,1817
1996-12-19,7,0.698568,1818
1996-12-20,7,0.699301,1819
1996-12-23,7,0.701115,1820
1996-12-24,7,0.700771,1821
1996-12-25,7,0.699301,1822
1996-12-26,7,0.699203,1823
1996-12-27,7,0.699937,1824
1996-12-30,7,0.699203,1825
1996-12-31,7,0.698324,1826
1997-01-01,7,0.696476,1827
1997-01-02,7,0.695169,1828
1997-01-03,7,0.695797,1829
1997-01-06,7,0.698959,1830
1997-01-07,7,0.694686,1831
1997-01-08,7,0.693481,1832
1997-01-09,7,0.692857,1833
1997-01-10,7,0.690131,1834
1997-01-13,7,0.685401,1835
1997-01-14,7,0.680643,1836
1997-01-15,7,0.683293,1837
1997-01-16,7,0.684932,1838
1997-01-17,7,0.68157,1839
1997-01-20,7,0.677277,1840
1997-01-21,7,0.677736,1841
1997-01-22,7,0.681663,1842
1997-01-23,7,0.683293,1843
1997-01-24,7,0.681896,1844
1997-01-27,7,0.67981,1845
1997-01-28,7,0.677966,1846
1997-01-29,7,0.681663,1847
1997-01-30,7,0.678887,1848
1997-01-31,7,0.67981,1849
1997-02-03,7,0.678656,1850
1997-02-04,7,0.675219,1851
1997-02-05,7,0.673718,1852
1997-02-06,7,0.662471,1853
1997-02-07,7,0.664011,1854
1997-02-10,7,0.658111,1855
1997-02-11,7,0.659196,1856
1997-02-12,7,0.658979,1857
1997-02-13,7,0.661594,1858
1997-02-14,7,0.66357,1859
1997-02-17,7,0.667557,1860
1997-02-18,7,0.669031,1861
1997-02-19,7,0.669344,1862
1997-02-20,7,0.669344,1863
1997-02-21,7,0.659196,1864
1997-02-24,7,0.655093,1865
1997-02-25,7,0.660066,1866
1997-02-26,7,0.659631,1867
1997-02-27,7,0.658979,1868
1997-02-28,7,0.658328,1869
1997-03-03,7,0.660066,1870
1997-03-04,7,0.665336,1871
1997-03-05,7,0.66357,1872
1997-03-06,7,0.661376,1873
1997-03-07,7,0.660939,1874
1997-03-10,7,0.66313,1875
1997-03-11,7,0.661813,1876
1997-03-12,7,0.659413,1877
1997-03-13,7,0.658545,1878
1997-03-14,7,0.658762,1879
1997-03-17,7,0.654236,1880
1997-03-18,7,0.660502,1881
1997-03-19,7,0.660502,1882
1997-03-20,7,0.657678,1883
1997-03-21,7,0.655523,1884
1997-03-24,7,0.653808,1885
1997-03-25,7,0.653381,1886
1997-03-26,7,0.651466,1887
1997-03-27,7,0.652316,1888
1997-03-28,7,0.648088,1889
1997-03-31,7,0.64612,1890
1997-04-01,7,0.641026,1891
1997-04-02,7,0.64288,1892
1997-04-03,7,0.652742,1893
1997-04-04,7,0.650195,1894
1997-04-07,7,0.647878,1895
1997-04-08,7,0.645369,1896
1997-04-09,7,0.645995,1897
1997-04-10,7,0.64288,1898
1997-04-11,7,0.637959,1899
1997-04-14,7,0.633714,1900
1997-04-15,7,0.629327,1901
1997-04-16,7,0.635122,1902
1997-04-17,7,0.632511,1903
1997-04-18,7,0.633834,1904
1997-04-21,7,0.63593,1905
1997-04-22,7,0.633312,1906
1997-04-23,7,0.632511,1907
1997-04-24,7,0.635526,1908
1997-04-25,7,0.647459,1909
1997-04-28,7,0.640615,1910
1997-04-29,7,0.636537,1911
1997-04-30,7,0.635324,1912
1997-05-01,7,0.63674,1913
1997-05-02,7,0.63593,1914
1997-05-05,7,0.632911,1915
1997-05-06,7,0.633513,1916
1997-05-07,7,0.631114,1917
1997-05-08,7,0.631712,1918
1997-05-09,7,0.628931,1919
1997-05-12,7,0.62422,1920
1997-05-13,7,0.624415,1921
1997-05-14,7,0.632311,1922
1997-05-15,7,0.628141,1923
1997-05-16,7,0.626174,1924
1997-05-19,7,0.626174,1925
1997-05-20,7,0.626959,1926
1997-05-21,7,0.62461,1927
1997-05-22,7,0.621697,1928
1997-05-23,7,0.619771,1929
1997-05-26,7,0.619579,1930
1997-05-27,7,0.618429,1931
1997-05-28,7,0.61862,1932
1997-05-29,7,0.615006,1933
1997-05-30,7,0.617475,1934
1997-06-02,7,0.61237,1935
1997-06-03,7,0.603136,1936
1997-06-04,7,0.59453,1937
1997-06-05,7,0.586166,1938
1997-06-06,7,0.594177,1939
1997-06-09,7,0.599161,1940
1997-06-10,7,0.598265,1941
1997-06-11,7,0.596837,1942
1997-06-12,7,0.597907,1943
1997-06-13,7,0.59952,1944
1997-06-16,7,0.597729,1945
1997-06-17,7,0.598802,1946
1997-06-18,7,0.596303,1947
1997-06-19,7,0.59312,1948
1997-06-20,7,0.588408,1949
1997-06-23,7,0.581058,1950
1997-06-24,7,0.568505,1951
1997-06-25,7,0.575043,1952
1997-06-26,7,0.560538,1953
1997-06-27,7,0.563698,1954
1997-06-30,7,0.556793,1955
1997-07-01,7,0.564334,1956
1997-07-02,7,0.574053,1957
1997-07-03,7,0.567215,1958
1997-07-04,7,0.576701,1959
1997-07-07,7,0.570776,1960
1997-07-08,7,0.570125,1961
1997-07-09,7,0.567537,1962
1997-07-10,7,0.565291,1963
1997-07-11,7,0.570125,1964
1997-07-14,7,0.581395,1965
1997-07-15,7,0.581564,1966
1997-07-16,7,0.57971,1967
1997-07-17,7,0.58292,1968
1997-07-18,7,0.585138,1969
1997-07-21,7,0.595238,1970
1997-07-22,7,0.593472,1971
1997-07-23,7,0.601323,1972
1997-07-24,7,0.605327,1973
1997-07-25,7,0.602954,1974
1997-07-28,7,0.614251,1975
1997-07-29,7,0.616713,1976
1997-07-30,7,0.604778,1977
1997-07-31,7,0.602047,1978
1997-08-01,7,0.600601,1979
1997-08-04,7,0.607165,1980
1997-08-05,7,0.613874,1981
1997-08-06,7,0.606796,1982
1997-08-07,7,0.604595,1983
1997-08-08,7,0.612182,1984
1997-08-11,7,0.611808,1985
1997-08-12,7,0.615764,1986
1997-08-13,7,0.617284,1987
1997-08-14,7,0.619579,1988
1997-08-15,7,0.610128,1989
1997-08-18,7,0.609385,1990
1997-08-19,7,0.605694,1991
1997-08-20,7,0.605877,1992
1997-08-21,7,0.604047,1993
1997-08-22,7,0.609013,1994
1997-08-25,7,0.61106,1995
1997-08-26,7,0.616523,1996
1997-08-27,7,0.625782,1997
1997-08-28,7,0.623053,1998
1997-08-29,7,0.621311,1999
1997-09-01,7,0.622278,2000
1997-09-02,7,0.620347,2001
1997-09-03,7,0.623247,2002
1997-09-04,7,0.62422,2003
1997-09-05,7,0.620733,2004
1997-09-08,7,0.625,2005
1997-09-09,7,0.625391,2006
1997-09-10,7,0.628931,2007
1997-09-11,7,0.622278,2008
1997-09-12,7,0.618812,2009
1997-09-15,7,0.616333,2010
1997-09-16,7,0.615195,2011
1997-09-17,7,0.612933,2012
1997-09-18,7,0.617665,2013
1997-09-19,7,0.621504,2014
1997-09-22,7,0.62383,2015
1997-09-23,7,0.626959,2016
1997-09-24,7,0.630517,2017
1997-09-25,7,0.628141,2018
1997-09-26,7,0.627353,2019
1997-09-29,7,0.625782,2020
1997-09-30,7,0.62383,2021
1997-10-01,7,0.624025,2022
1997-10-02,7,0.62422,2023
1997-10-03,7,0.626566,2024
1997-10-06,7,0.629802,2025
1997-10-07,7,0.628536,2026
1997-10-08,7,0.628536,2027
1997-10-09,7,0.625,2028
1997-10-10,7,0.627943,2029
1997-10-13,7,0.629525,2030
1997-10-14,7,0.630915,2031
1997-10-15,7,0.631313,2032
1997-10-16,7,0.632511,2033
1997-10-17,7,0.630915,2034
1997-10-20,7,0.619579,2035
1997-10-21,7,0.614439,2036
1997-10-22,7,0.617665,2037
1997-10-23,7,0.615195,2038
1997-10-24,7,0.607533,2039
1997-10-27,7,0.602591,2040
1997-10-28,7,0.604047,2041
1997-10-29,7,0.60698,2042
1997-10-30,7,0.604961,2043
1997-10-31,7,0.604961,2044
1997-11-03,7,0.606061,2045
1997-11-04,7,0.610874,2046
1997-11-05,7,0.610501,2047
1997-11-06,7,0.60423,2048
1997-11-07,7,0.60006,2049
1997-11-10,7,0.596837,2050
1997-11-11,7,0.596837,2051
1997-11-12,7,0.589275,2052
1997-11-13,7,0.595238,2053
1997-11-14,7,0.597015,2054
1997-11-17,7,0.592768,2055
1997-11-18,7,0.587372,2056
1997-11-19,7,0.583942,2057
1997-11-20,7,0.583499,2058
1997-11-21,7,0.573066,2059
1997-11-24,7,0.573066,2060
1997-11-25,7,0.572574,2061
1997-11-26,7,0.570939,2062
1997-11-27,7,0.575871,2063
1997-11-28,7,0.598623,2064
1997-12-01,7,0.597015,2065
1997-12-02,7,0.622278,2066
1997-12-03,7,0.605327,2067
1997-12-04,7,0.605327,2068
1997-12-05,7,0.60241,2069
1997-12-08,7,0.599341,2070
1997-12-09,7,0.591191,2071
1997-12-10,7,0.582072,2072
1997-12-11,7,0.593824,2073
1997-12-12,7,0.591716,2074
1997-12-15,7,0.58651,2075
1997-12-16,7,0.587544,2076
1997-12-17,7,0.58326,2077
1997-12-18,7,0.590842,2078
1997-12-19,7,0.585309,2079
1997-12-22,7,0.582072,2080
1997-12-23,7,0.578536,2081
1997-12-24,7,0.581903,2082
1997-12-25,7,0.592242,2083
1997-12-26,7,0.589275,2084
1997-12-29,7,0.592417,2085
1997-12-30,7,0.584795,2086
1997-12-31,7,0.588235,2087
1998-01-01,7,0.584795,2088
1998-01-02,7,0.584624,2089
1998-01-05,7,0.584112,2090
1998-01-06,7,0.584454,2091
1998-01-07,7,0.581058,2092
1998-01-08,7,0.585309,2093
1998-01-09,7,0.582411,2094
1998-01-12,7,0.582411,2095
1998-01-13,7,0.578704,2096
1998-01-14,7,0.577034,2097
1998-01-15,7,0.578704,2098
